Template version:,1.0.1,"Must be saved as .csv before uploading. Please see the ""My data sets"" tab at www.pals.unsw.edu.au for detailed instructions on how to use this template. Meta data for your site can be entered when uploading. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
local date,local hour-of-day,SW downward,SWdown FLAG,LW downward,LW down FLAG,Air Temp,Air Temp FLAG,Rel humidity,RelHum FLAG,Windspeed,Windspeed FLAG,Rainfall,Rainf FLAG,Snowfall,Snowf FLAG,Air Pressure,Pressure FLAG,Ambient CO2 conc.,CO2air FLAG,Net Radiation,Rnet FLAG,SW upward,SWup FLAG,Latent heat,LatHeat FLAG,Sensible heat,SensHeat FLAG,NEE,NEE FLAG,SoilHeatFlux,SHFlux FLAG
dd/mm/yyyy," real [0,24)",W/m2,"0 = obs, -9999 = unknown",W/m2,"0 = obs, -9999 = unknown",C,"0 = obs, -9999 = unknown",%,"0 = obs, -9999 = unknown",m/s,"0 = obs, -9999 = unknown",mm/time step,"0 = obs, -9999 = unknown",mm/time step,"0 = obs, -9999 = unknown",mb,"0 = obs, -9999 = unknown",ppmv,"0 = obs, -9999 = unknown",W/m2,"0 = obs, -9999 = unknown",W/m2,"0 = obs, -9999 = unknown",W/m2,"0 = obs, -9999 = unknown",W/m2,"0 = obs, -9999 = unknown",umol m-2 s-2,"0 = obs, -9999 = unknown",W/m2,"0 = obs, -9999 = unknown"
16/09/02,8,145.47,-9999,294.59,-9999,8.56,-9999,56.81,-9999,6.2,-9999,0,-9999,-9999,-9999,871,-9999,-9999,-9999,71.87,-9999,18.94,-9999,55.45,-9999,11.9,-9999,0.41,-9999,1.27,-9999
16/09/02,9,254.49,-9999,297.82,-9999,9.03,-9999,56.05,-9999,6.55,-9999,0,-9999,-9999,-9999,871,-9999,-9999,-9999,157.27,-9999,33.96,-9999,95.24,-9999,42.43,-9999,-2.14,-9999,3.86,-9999
16/09/02,10,207.9,-9999,303.17,-9999,9.05,-9999,58.83,-9999,6.64,-9999,0,-9999,-9999,-9999,870,-9999,-9999,-9999,125.35,-9999,26.87,-9999,17.38,-9999,75.55,-9999,-0.91,-9999,7.05,-9999
16/09/02,11,162.72,-9999,306.18,-9999,8.5,-9999,66.79,-9999,5.27,-9999,0,-9999,-9999,-9999,870,-9999,-9999,-9999,92.85,-9999,20.59,-9999,44.36,-9999,23.04,-9999,0.25,-9999,9.01,-9999
16/09/02,12,89.09,-9999,308.29,-9999,7.4,-9999,82.51,-9999,5.79,-9999,0.4,-9999,-9999,-9999,868,-9999,-9999,-9999,39.34,-9999,10.53,-9999,22.86,-9999,-3.25,-9999,2.05,-9999,9.37,-9999
16/09/02,13,42.13,-9999,298.31,-9999,6.23,-9999,98.22,-9999,7.02,-9999,3.2,-9999,-9999,-9999,868,-9999,-9999,-9999,9.5,-9999,4.37,-9999,9.78,-9999,-16.96,-9999,3.16,-9999,8.24,-9999
16/09/02,14,19.66,-9999,296.62,-9999,5.83,-9999,100,-9999,7.64,-9999,6.8,-9999,-9999,-9999,867,-9999,-9999,-9999,-6.39,-9999,3.01,-9999,4.31,-9999,-23.95,-9999,3.67,-9999,5.34,-9999
16/09/02,15,18,-9999,298.97,-9999,6.13,-9999,100,-9999,7.48,-9999,6.4,-9999,-9999,-9999,867,-9999,-9999,-9999,-7.54,-9999,2.95,-9999,4.43,-9999,-24.25,-9999,3.7,-9999,4.07,-9999
16/09/02,16,7.8,-9999,299.56,-9999,6.14,-9999,100,-9999,7.11,-9999,7,-9999,-9999,-9999,866,-9999,-9999,-9999,-14.96,-9999,1.06,-9999,2.72,-9999,-27.44,-9999,3.95,-9999,3.42,-9999
16/09/02,17,2.32,-9999,300.55,-9999,6.27,-9999,100,-9999,8,-9999,8,-9999,-9999,-9999,866,-9999,-9999,-9999,-19.11,-9999,0.32,-9999,1.96,-9999,-29.11,-9999,4.08,-9999,2.84,-9999
16/09/02,18,0,-9999,301.82,-9999,6.48,-9999,100,-9999,8.11,-9999,7.2,-9999,-9999,-9999,866,-9999,-9999,-9999,-20.76,-9999,0,-9999,22.74,-9999,-77.82,-9999,4.14,-9999,2.51,-9999
16/09/02,19,0,-9999,302.64,-9999,6.71,-9999,100,-9999,7.55,-9999,5.8,-9999,-9999,-9999,866,-9999,-9999,-9999,-20.66,-9999,0,-9999,17.72,-9999,-67.29,-9999,4.16,-9999,2.7,-9999
16/09/02,20,0,-9999,304.58,-9999,6.94,-9999,100,-9999,6.77,-9999,6,-9999,-9999,-9999,866,-9999,-9999,-9999,-20.65,-9999,0,-9999,11.58,-9999,-53.61,-9999,4.18,-9999,3.15,-9999
16/09/02,21,0,-9999,305.84,-9999,7.1,-9999,100,-9999,5.85,-9999,3.2,-9999,-9999,-9999,866,-9999,-9999,-9999,-20.67,-9999,0,-9999,5.93,-9999,-39.53,-9999,4.2,-9999,3.64,-9999
16/09/02,22,0,-9999,293.91,-9999,5.4,-9999,100,-9999,2.68,-9999,1.2,-9999,-9999,-9999,865,-9999,-9999,-9999,-21.39,-9999,0,-9999,-1.22,-9999,-11.79,-9999,4.2,-9999,3.91,-9999
16/09/02,23,0,-9999,288.8,-9999,4.67,-9999,100,-9999,3.28,-9999,2,-9999,-9999,-9999,865,-9999,-9999,-9999,-21.53,-9999,0,-9999,-0.21,-9999,-14.47,-9999,4.16,-9999,2.71,-9999
17/09/02,0,0,-9999,288.44,-9999,4.63,-9999,100,-9999,2.83,-9999,1.2,-9999,-9999,-9999,865,-9999,-9999,-9999,-22.52,-9999,0,-9999,-0.84,-9999,-12.54,-9999,4.11,-9999,1,-9999
17/09/02,1,0,-9999,283.94,-9999,3.98,-9999,100,-9999,1.35,-9999,1,-9999,-9999,-9999,864,-9999,-9999,-9999,-25.24,-9999,0,-9999,-0.9,-9999,-7.46,-9999,4.08,-9999,0.16,-9999
17/09/02,2,0,-9999,280.56,-9999,3.47,-9999,100,-9999,1.86,-9999,1,-9999,-9999,-9999,863,-9999,-9999,-9999,-25.59,-9999,0,-9999,-0.7,-9999,-9.32,-9999,4.04,-9999,-0.54,-9999
17/09/02,3,0,-9999,279.8,-9999,3.35,-9999,100,-9999,2.01,-9999,0,-9999,-9999,-9999,862,-9999,-9999,-9999,-26.2,-9999,0,-9999,-0.7,-9999,-9.82,-9999,4.01,-9999,-1.25,-9999
17/09/02,4,0,-9999,277.32,-9999,3.02,-9999,100,-9999,1.87,-9999,0,-9999,-9999,-9999,863,-9999,-9999,-9999,-23.83,-9999,0,-9999,-0.57,-9999,-9.29,-9999,3.98,-9999,-1.58,-9999
17/09/02,5,0,-9999,276.15,-9999,2.55,-9999,100,-9999,1.7,-9999,0.2,-9999,-9999,-9999,863,-9999,-9999,-9999,-21.23,-9999,0,-9999,-0.32,-9999,-8.76,-9999,3.96,-9999,-1.81,-9999
17/09/02,6,13.76,-9999,273.83,-9999,2.32,-9999,100,-9999,3,-9999,0,-9999,-9999,-9999,863,-9999,-9999,-9999,-11.13,-9999,2.51,-9999,-0.95,-9999,-27.83,-9999,3.6,-9999,-2.02,-9999
17/09/02,7,69.01,-9999,273.8,-9999,2.17,-9999,100,-9999,3.4,-9999,0.4,-9999,-9999,-9999,863,-9999,-9999,-9999,27.14,-9999,14.26,-9999,6.77,-9999,-12.35,-9999,2.24,-9999,-2.03,-9999
17/09/02,8,67.33,-9999,275.88,-9999,1.9,-9999,100,-9999,3.46,-9999,0.4,-9999,-9999,-9999,864,-9999,-9999,-9999,25.36,-9999,14.81,-9999,5.98,-9999,-13.41,-9999,2.28,-9999,-1.37,-9999
17/09/02,9,141.94,-9999,274.7,-9999,1.77,-9999,100,-9999,3.63,-9999,0,-9999,-9999,-9999,864,-9999,-9999,-9999,86.15,-9999,17.12,-9999,19,-9999,14.38,-9999,0.47,-9999,-0.92,-9999
17/09/02,10,329.24,-9999,274.65,-9999,1.93,-9999,100,-9999,4.11,-9999,0,-9999,-9999,-9999,864,-9999,-9999,-9999,229.31,-9999,38.33,-9999,56.58,-9999,97.94,-9999,-4.03,-9999,0.95,-9999
17/09/02,11,532.68,-9999,278.06,-9999,2.55,-9999,100,-9999,4.53,-9999,0,-9999,-9999,-9999,864,-9999,-9999,-9999,377.57,-9999,61.07,-9999,185.2,-9999,221.1,-9999,-8.82,-9999,6.61,-9999
17/09/02,12,411.84,-9999,281.6,-9999,3.29,-9999,92.99,-9999,4.23,-9999,0,-9999,-9999,-9999,864,-9999,-9999,-9999,284.82,-9999,56.35,-9999,145.9,-9999,155.2,-9999,-5.75,-9999,13.06,-9999
17/09/02,13,725.35,-9999,273.32,-9999,4.12,-9999,74.23,-9999,6.06,-9999,0,-9999,-9999,-9999,864,-9999,-9999,-9999,513.5,-9999,85.28,-9999,280.3,-9999,347.5,-9999,-13.28,-9999,13.44,-9999
17/09/02,14,434.8,-9999,270.14,-9999,3.43,-9999,75.34,-9999,5.86,-9999,0,-9999,-9999,-9999,864,-9999,-9999,-9999,276.98,-9999,51.92,-9999,102.6,-9999,238.1,-9999,-6.2,-9999,13.51,-9999
17/09/02,15,175.91,-9999,264.17,-9999,2.6,-9999,70.32,-9999,5.26,-9999,0,-9999,-9999,-9999,864,-9999,-9999,-9999,82.56,-9999,23.2,-9999,79.33,-9999,143.4,-9999,0.02,-9999,9.68,-9999
17/09/02,16,230.51,-9999,254.77,-9999,2.19,-9999,74.77,-9999,5.33,-9999,0,-9999,-9999,-9999,864,-9999,-9999,-9999,110.22,-9999,35.18,-9999,20.42,-9999,41.22,-9999,-1.42,-9999,5.53,-9999
17/09/02,17,21.57,-9999,242.08,-9999,0.78,-9999,76.72,-9999,4.84,-9999,0,-9999,-9999,-9999,865,-9999,-9999,-9999,-48.62,-9999,3.59,-9999,29.48,-9999,68.8,-9999,3.54,-9999,1.53,-9999
17/09/02,18,0,-9999,240.4,-9999,0.04,-9999,83.99,-9999,3.65,-9999,0,-9999,-9999,-9999,866,-9999,-9999,-9999,-45.67,-9999,0,-9999,4.09,-9999,-21.87,-9999,3.94,-9999,-2.57,-9999
17/09/02,19,0,-9999,238.16,-9999,-0.65,-9999,90.18,-9999,4.14,-9999,0,-9999,-9999,-9999,866,-9999,-9999,-9999,-71.26,-9999,0,-9999,5.39,-9999,-34.8,-9999,3.84,-9999,-5.21,-9999
17/09/02,20,0,-9999,239.97,-9999,-0.79,-9999,93.23,-9999,2.53,-9999,0,-9999,-9999,-9999,867,-9999,-9999,-9999,-29.64,-9999,0,-9999,1.91,-9999,-13.47,-9999,3.76,-9999,-7.51,-9999
17/09/02,21,0,-9999,239.89,-9999,-1.03,-9999,96.04,-9999,3.7,-9999,0,-9999,-9999,-9999,867,-9999,-9999,-9999,-38.63,-9999,0,-9999,3.7,-9999,-20.29,-9999,3.72,-9999,-8.03,-9999
17/09/02,22,0,-9999,237.72,-9999,-1.35,-9999,98.74,-9999,3.83,-9999,0,-9999,-9999,-9999,866,-9999,-9999,-9999,-51.89,-9999,0,-9999,4,-9999,-24.93,-9999,3.67,-9999,-8.36,-9999
17/09/02,23,0,-9999,236.3,-9999,-1.71,-9999,100,-9999,4.35,-9999,0,-9999,-9999,-9999,866,-9999,-9999,-9999,-59.35,-9999,0,-9999,5.47,-9999,-31.6,-9999,3.61,-9999,-9.35,-9999
18/09/02,0,0,-9999,236.38,-9999,-1.7,-9999,100,-9999,4.12,-9999,0,-9999,-9999,-9999,866,-9999,-9999,-9999,-50.52,-9999,0,-9999,4.5,-9999,-26.42,-9999,3.55,-9999,-10.8,-9999
18/09/02,1,0,-9999,237.79,-9999,-1.47,-9999,100,-9999,4.42,-9999,0,-9999,-9999,-9999,866,-9999,-9999,-9999,-40.25,-9999,0,-9999,4.98,-9999,-25.02,-9999,3.51,-9999,-11.52,-9999
18/09/02,2,0,-9999,239.43,-9999,-1.22,-9999,100,-9999,2.5,-9999,0,-9999,-9999,-9999,865,-9999,-9999,-9999,-24.18,-9999,0,-9999,1.11,-9999,-12.16,-9999,3.49,-9999,-11.59,-9999
18/09/02,3,0,-9999,240,-9999,-1.11,-9999,100,-9999,2.94,-9999,0,-9999,-9999,-9999,864,-9999,-9999,-9999,-22.3,-9999,0,-9999,1.45,-9999,-13.37,-9999,3.49,-9999,-10.69,-9999
18/09/02,4,0,-9999,242.8,-9999,-0.62,-9999,100,-9999,3.39,-9999,0,-9999,-9999,-9999,864,-9999,-9999,-9999,-20.95,-9999,0,-9999,1.73,-9999,-14.75,-9999,3.49,-9999,-9.7,-9999
18/09/02,5,0,-9999,252.79,-9999,-0.16,-9999,100,-9999,4.43,-9999,1.6,-9999,-9999,-9999,864,-9999,-9999,-9999,-20.63,-9999,0,-9999,3.83,-9999,-19.76,-9999,3.5,-9999,-8.84,-9999
18/09/02,6,3.46,-9999,255.8,-9999,0.27,-9999,100,-9999,5.15,-9999,1.8,-9999,-9999,-9999,864,-9999,-9999,-9999,-18.27,-9999,0.58,-9999,-4.48,-9999,-31.41,-9999,3.41,-9999,-8.28,-9999
18/09/02,7,28.12,-9999,260.61,-9999,0.78,-9999,100,-9999,6.04,-9999,0.6,-9999,-9999,-9999,864,-9999,-9999,-9999,-1.01,-9999,5.64,-9999,-0.77,-9999,-24.81,-9999,2.82,-9999,-8.05,-9999
18/09/02,8,64.02,-9999,270,-9999,0.99,-9999,100,-9999,5.49,-9999,0.6,-9999,-9999,-9999,864,-9999,-9999,-9999,23.1,-9999,13.4,-9999,4.23,-9999,-15.17,-9999,1.97,-9999,-7.06,-9999
18/09/02,9,103.67,-9999,271.13,-9999,1.1,-9999,100,-9999,5.1,-9999,0.6,-9999,-9999,-9999,864,-9999,-9999,-9999,48.76,-9999,22.94,-9999,9.8,-9999,-4.28,-9999,1.04,-9999,-5.47,-9999
18/09/02,10,115.15,-9999,273.38,-9999,1.33,-9999,100,-9999,5.14,-9999,0.2,-9999,-9999,-9999,863,-9999,-9999,-9999,56.01,-9999,25.42,-9999,11.76,-9999,-0.79,-9999,0.79,-9999,-3.76,-9999
18/09/02,11,114.91,-9999,275.89,-9999,1.64,-9999,100,-9999,6.52,-9999,0.2,-9999,-9999,-9999,862,-9999,-9999,-9999,62.17,-9999,18.47,-9999,13.45,-9999,2.65,-9999,0.83,-9999,-2.33,-9999
18/09/02,12,108.82,-9999,279.6,-9999,2.17,-9999,100,-9999,5.18,-9999,2.6,-9999,-9999,-9999,861,-9999,-9999,-9999,62.22,-9999,14.01,-9999,14.26,-9999,3.57,-9999,1.01,-9999,-1.12,-9999
18/09/02,13,55.48,-9999,281.62,-9999,2.43,-9999,100,-9999,5.98,-9999,4.6,-9999,-9999,-9999,860,-9999,-9999,-9999,22.82,-9999,6.27,-9999,6.02,-9999,-13.83,-9999,2.32,-9999,-0.31,-9999
18/09/02,14,45.59,-9999,281.35,-9999,2.76,-9999,100,-9999,5.75,-9999,5,-9999,-9999,-9999,859,-9999,-9999,-9999,15.28,-9999,5.08,-9999,4.89,-9999,-16.74,-9999,2.55,-9999,-0.52,-9999
18/09/02,15,23.24,-9999,283.07,-9999,3.13,-9999,100,-9999,6.64,-9999,2.8,-9999,-9999,-9999,858,-9999,-9999,-9999,-2.66,-9999,3.06,-9999,1.65,-9999,-24,-9999,3.1,-9999,-0.94,-9999
18/09/02,16,14.77,-9999,284.6,-9999,3.37,-9999,100,-9999,7.51,-9999,3.4,-9999,-9999,-9999,858,-9999,-9999,-9999,-9.4,-9999,2,-9999,0.55,-9999,-26.6,-9999,3.3,-9999,-1.19,-9999
18/09/02,17,4.62,-9999,287.1,-9999,3.76,-9999,100,-9999,6.62,-9999,7,-9999,-9999,-9999,858,-9999,-9999,-9999,-17.2,-9999,0.57,-9999,-0.58,-9999,-29.53,-9999,3.55,-9999,-1.25,-9999
18/09/02,18,0,-9999,288.69,-9999,4,-9999,100,-9999,8.14,-9999,1.4,-9999,-9999,-9999,858,-9999,-9999,-9999,-20.72,-9999,0,-9999,23.61,-9999,-75.15,-9999,3.67,-9999,-1.21,-9999
18/09/02,19,0,-9999,289.63,-9999,4.12,-9999,100,-9999,8.1,-9999,2.2,-9999,-9999,-9999,858,-9999,-9999,-9999,-20.75,-9999,0,-9999,23.17,-9999,-74.73,-9999,3.68,-9999,-1.05,-9999
18/09/02,20,0,-9999,286.79,-9999,3.75,-9999,100,-9999,8.27,-9999,3.6,-9999,-9999,-9999,858,-9999,-9999,-9999,-21.43,-9999,0,-9999,25.14,-9999,-76.82,-9999,3.68,-9999,-0.85,-9999
18/09/02,21,0,-9999,284.02,-9999,3.34,-9999,100,-9999,8.34,-9999,3.8,-9999,-9999,-9999,858,-9999,-9999,-9999,-21.16,-9999,0,-9999,26.25,-9999,-76.19,-9999,3.67,-9999,-1.14,-9999
18/09/02,22,0,-9999,277.42,-9999,2.36,-9999,100,-9999,7.66,-9999,1.6,-9999,-9999,-9999,859,-9999,-9999,-9999,-21.07,-9999,0,-9999,21.39,-9999,-59.31,-9999,3.65,-9999,-1.72,-9999
18/09/02,23,0,-9999,274.07,-9999,1.85,-9999,100,-9999,6.58,-9999,1.6,-9999,-9999,-9999,859,-9999,-9999,-9999,-21.42,-9999,0,-9999,13.41,-9999,-41.44,-9999,3.63,-9999,-2.46,-9999
19/09/02,0,0,-9999,264.71,-9999,0.43,-9999,100,-9999,6.68,-9999,0.2,-9999,-9999,-9999,859,-9999,-9999,-9999,-23.29,-9999,0,-9999,15.51,-9999,-40.8,-9999,3.57,-9999,-4.2,-9999
19/09/02,1,0,-9999,258.19,-9999,-0.59,-9999,100,-9999,5.95,-9999,0.2,-9999,-9999,-9999,859,-9999,-9999,-9999,-22.63,-9999,0,-9999,11.58,-9999,-31.17,-9999,3.53,-9999,-5.68,-9999
19/09/02,2,0,-9999,256.08,-9999,-0.92,-9999,100,-9999,4.6,-9999,0,-9999,-9999,-9999,859,-9999,-9999,-9999,-21.73,-9999,0,-9999,5.21,-9999,-20.71,-9999,3.49,-9999,-6.58,-9999
19/09/02,3,0,-9999,255.59,-9999,-1,-9999,100,-9999,5.44,-9999,0,-9999,-9999,-9999,859,-9999,-9999,-9999,-21.45,-9999,0,-9999,8.8,-9999,-26.29,-9999,3.46,-9999,-7.06,-9999
19/09/02,4,0,-9999,253.46,-9999,-1.12,-9999,100,-9999,4.33,-9999,0,-9999,-9999,-9999,860,-9999,-9999,-9999,-21.03,-9999,0,-9999,4.07,-9999,-19.11,-9999,3.4,-9999,-8.86,-9999
19/09/02,5,0,-9999,250.76,-9999,-1.23,-9999,100,-9999,4.2,-9999,0,-9999,-9999,-9999,860,-9999,-9999,-9999,-20.37,-9999,0,-9999,3.5,-9999,-18.33,-9999,3.35,-9999,-10.83,-9999
19/09/02,6,16.15,-9999,249.19,-9999,-1.49,-9999,100,-9999,4.73,-9999,0,-9999,-9999,-9999,861,-9999,-9999,-9999,-9.92,-9999,3.43,-9999,-4.81,-9999,-29.2,-9999,2.93,-9999,-11.34,-9999
19/09/02,7,56.67,-9999,250.56,-9999,-1.66,-9999,100,-9999,4.6,-9999,0,-9999,-9999,-9999,862,-9999,-9999,-9999,17.6,-9999,12.1,-9999,-0.25,-9999,-19.5,-9999,1.94,-9999,-11.31,-9999
19/09/02,8,154.24,-9999,248.51,-9999,-1.87,-9999,100,-9999,5.64,-9999,0,-9999,-9999,-9999,862,-9999,-9999,-9999,84.21,-9999,30.21,-9999,11.9,-9999,6.9,-9999,-0.41,-9999,-11.15,-9999
19/09/02,9,215.9,-9999,250.72,-9999,-1.75,-9999,100,-9999,5.64,-9999,0,-9999,-9999,-9999,863,-9999,-9999,-9999,127.77,-9999,40.78,-9999,21.09,-9999,27.01,-9999,-1.89,-9999,-10.91,-9999
19/09/02,10,407.19,-9999,252.67,-9999,-1.36,-9999,100,-9999,5.74,-9999,1.4,-9999,-9999,-9999,863,-9999,-9999,-9999,264.78,-9999,70.63,-9999,54.54,-9999,105.43,-9999,-6.48,-9999,-10.65,-9999
19/09/02,11,540.93,-9999,255.47,-9999,-0.95,-9999,100,-9999,5.92,-9999,3.8,-9999,-9999,-9999,863,-9999,-9999,-9999,379.73,-9999,86.21,-9999,84.95,-9999,187.06,-9999,-9.66,-9999,-10.37,-9999
19/09/02,12,464.52,-9999,261.06,-9999,-0.22,-9999,100,-9999,5.83,-9999,0.2,-9999,-9999,-9999,863,-9999,-9999,-9999,323.91,-9999,64.37,-9999,73.89,-9999,150.91,-9999,-7.79,-9999,-10.11,-9999
19/09/02,13,340.54,-9999,262.65,-9999,-0.01,-9999,100,-9999,5.17,-9999,0,-9999,-9999,-9999,864,-9999,-9999,-9999,231.96,-9999,43.15,-9999,50.41,-9999,90.84,-9999,-4.81,-9999,-9.56,-9999
19/09/02,14,291.42,-9999,265.46,-9999,0.63,-9999,100,-9999,4.39,-9999,0,-9999,-9999,-9999,864,-9999,-9999,-9999,198.6,-9999,36.37,-9999,43.79,-9999,73.08,-9999,-3.62,-9999,-8.89,-9999
19/09/02,15,128.6,-9999,266.92,-9999,0.71,-9999,100,-9999,5.68,-9999,0,-9999,-9999,-9999,864,-9999,-9999,-9999,76.88,-9999,15.58,-9999,14.79,-9999,8.12,-9999,0.29,-9999,-8.19,-9999
19/09/02,16,65.59,-9999,268.42,-9999,0.98,-9999,100,-9999,5.46,-9999,0,-9999,-9999,-9999,865,-9999,-9999,-9999,27.65,-9999,7.98,-9999,5.05,-9999,-13.25,-9999,1.79,-9999,-7.91,-9999
19/09/02,17,10.83,-9999,259.28,-9999,1.04,-9999,100,-9999,3.75,-9999,0,-9999,-9999,-9999,866,-9999,-9999,-9999,-13.34,-9999,1.27,-9999,-2.79,-9999,-29.28,-9999,3.1,-9999,-7.81,-9999
19/09/02,18,0,-9999,259.54,-9999,0.93,-9999,100,-9999,3.75,-9999,0,-9999,-9999,-9999,866,-9999,-9999,-9999,-21.48,-9999,0,-9999,0.9,-9999,-16.78,-9999,3.35,-9999,-7.78,-9999
19/09/02,19,0,-9999,260.65,-9999,0.95,-9999,100,-9999,3.89,-9999,0.2,-9999,-9999,-9999,867,-9999,-9999,-9999,-21.71,-9999,0,-9999,1.13,-9999,-17.65,-9999,3.35,-9999,-7.7,-9999
19/09/02,20,0,-9999,261.25,-9999,0.96,-9999,100,-9999,3.69,-9999,0,-9999,-9999,-9999,868,-9999,-9999,-9999,-22.59,-9999,0,-9999,0.68,-9999,-16.68,-9999,3.35,-9999,-7.38,-9999
19/09/02,21,0,-9999,261.31,-9999,0.89,-9999,100,-9999,3.39,-9999,0,-9999,-9999,-9999,868,-9999,-9999,-9999,-23.25,-9999,0,-9999,0.23,-9999,-15.22,-9999,3.35,-9999,-6.9,-9999
19/09/02,22,0,-9999,260.09,-9999,0.77,-9999,100,-9999,3.33,-9999,0,-9999,-9999,-9999,868,-9999,-9999,-9999,-23.66,-9999,0,-9999,0.24,-9999,-14.98,-9999,3.35,-9999,-6.4,-9999
19/09/02,23,0,-9999,257.79,-9999,0.53,-9999,100,-9999,3.99,-9999,0,-9999,-9999,-9999,868,-9999,-9999,-9999,-43.45,-9999,0,-9999,1.65,-9999,-23.39,-9999,3.35,-9999,-6.02,-9999
20/09/02,0,0,-9999,254.2,-9999,-0.1,-9999,99.91,-9999,3.55,-9999,0,-9999,-9999,-9999,868,-9999,-9999,-9999,-58.3,-9999,0,-9999,1.13,-9999,-23.92,-9999,3.32,-9999,-6.59,-9999
20/09/02,1,0,-9999,251.37,-9999,-0.49,-9999,98.33,-9999,2.95,-9999,0,-9999,-9999,-9999,868,-9999,-9999,-9999,-56.59,-9999,0,-9999,0.39,-9999,-18.89,-9999,3.27,-9999,-8.31,-9999
20/09/02,2,0,-9999,248.98,-9999,-0.98,-9999,100,-9999,2.93,-9999,0,-9999,-9999,-9999,868,-9999,-9999,-9999,-53.11,-9999,0,-9999,0.54,-9999,-18.18,-9999,3.24,-9999,-9.44,-9999
20/09/02,3,0,-9999,234.83,-9999,-1.4,-9999,99.34,-9999,3.61,-9999,0,-9999,-9999,-9999,868,-9999,-9999,-9999,-52.81,-9999,0,-9999,1.76,-9999,-22.99,-9999,3.21,-9999,-10.23,-9999
20/09/02,4,0,-9999,233.98,-9999,-1.49,-9999,97.02,-9999,4.28,-9999,0,-9999,-9999,-9999,868,-9999,-9999,-9999,-55.33,-9999,0,-9999,3.42,-9999,-29.44,-9999,3.18,-9999,-10.89,-9999
20/09/02,5,0,-9999,232.65,-9999,-1.21,-9999,89.85,-9999,3.09,-9999,0,-9999,-9999,-9999,868,-9999,-9999,-9999,-62.72,-9999,0,-9999,0.79,-9999,-21.28,-9999,3.16,-9999,-11.41,-9999
20/09/02,6,67.46,-9999,223.36,-9999,-1.49,-9999,91.89,-9999,0.99,-9999,0,-9999,-9999,-9999,869,-9999,-9999,-9999,-34.75,-9999,22.84,-9999,-5.68,-9999,-38.86,-9999,1.52,-9999,-11.78,-9999
20/09/02,7,272.95,-9999,237.08,-9999,0,-9999,83.49,-9999,0.94,-9999,0,-9999,-9999,-9999,870,-9999,-9999,-9999,118.67,-9999,49.94,-9999,27.55,-9999,22.76,-9999,-3.42,-9999,-11.99,-9999
20/09/02,8,449.09,-9999,248.86,-9999,2.31,-9999,66.27,-9999,2.16,-9999,0,-9999,-9999,-9999,870,-9999,-9999,-9999,274.85,-9999,65,-9999,78.82,-9999,145.6,-9999,-7.6,-9999,-11.67,-9999
20/09/02,9,653.58,-9999,258.93,-9999,3.35,-9999,66.43,-9999,1.76,-9999,0,-9999,-9999,-9999,870,-9999,-9999,-9999,445.91,-9999,81.16,-9999,185.4,-9999,144.7,-9999,-12.41,-9999,-10.01,-9999
20/09/02,10,800.67,-9999,270.46,-9999,4.82,-9999,64.44,-9999,2.28,-9999,0,-9999,-9999,-9999,870,-9999,-9999,-9999,569.04,-9999,92.1,-9999,226.9,-9999,286.3,-9999,-15.7,-9999,-1.93,-9999
20/09/02,11,873.23,-9999,280.93,-9999,6.4,-9999,61.1,-9999,2.12,-9999,0,-9999,-9999,-9999,870,-9999,-9999,-9999,630.08,-9999,98.56,-9999,154.9,-9999,160.9,-9999,-17.11,-9999,11.66,-9999
20/09/02,12,877.45,-9999,290.46,-9999,7.72,-9999,61.33,-9999,2.36,-9999,0,-9999,-9999,-9999,870,-9999,-9999,-9999,639.35,-9999,98.84,-9999,57.31,-9999,257.5,-9999,-16.78,-9999,25.32,-9999
20/09/02,13,815.83,-9999,291.82,-9999,8.02,-9999,62.41,-9999,2.3,-9999,0,-9999,-9999,-9999,869,-9999,-9999,-9999,589.01,-9999,91.19,-9999,249.9,-9999,234.2,-9999,-15.12,-9999,28.39,-9999
20/09/02,14,692.15,-9999,290.86,-9999,8.11,-9999,64.63,-9999,2.97,-9999,0,-9999,-9999,-9999,869,-9999,-9999,-9999,480.01,-9999,77.46,-9999,216.1,-9999,227.9,-9999,-12.14,-9999,26.01,-9999
20/09/02,15,512.36,-9999,287.87,-9999,7.74,-9999,70.2,-9999,2.86,-9999,0,-9999,-9999,-9999,869,-9999,-9999,-9999,326.92,-9999,60.65,-9999,85.59,-9999,211.4,-9999,-7.87,-9999,20.9,-9999
20/09/02,16,299.52,-9999,281.78,-9999,6.78,-9999,76.81,-9999,2.67,-9999,0,-9999,-9999,-9999,869,-9999,-9999,-9999,137.43,-9999,39.6,-9999,34.7,-9999,85.47,-9999,-2.86,-9999,16.7,-9999
20/09/02,17,64.03,-9999,282.99,-9999,5.35,-9999,85.81,-9999,2.23,-9999,0,-9999,-9999,-9999,869,-9999,-9999,-9999,-26.47,-9999,14.88,-9999,7.02,-9999,24.03,-9999,2.65,-9999,11.32,-9999
20/09/02,18,0,-9999,258.95,-9999,3.78,-9999,94.6,-9999,2.63,-9999,0,-9999,-9999,-9999,869,-9999,-9999,-9999,-76.27,-9999,0,-9999,-0.29,-9999,-19.37,-9999,4.02,-9999,5.75,-9999
